evidence_uuid,evidence_id,scope,type,issuer,date,summary,product_uuid,stage_uuid,file_reference,link_reference
cc9c0aab-ff4f-5af7-aa8f-1e4ffe06c5e7,5775,stage,third_party_audit,Red Tractor,5/21/2024,Product meets Red Tractor standards for food safety and animal welfare.,,2d74a4d4-32cd-54a8-a00e-19f92621d0f5,,
4b53b268-5e88-5086-aa05-d668d0abd4bd,5776,stage,audit_report,RSPO,3/27/2023,Palm oil ingredients sourced from RSPO-certified sustainable plantations.,,c64f4a6a-13ff-5efd-b835-5e30e70067de,,
f54e196e-5ac5-571b-8d38-caa2d99f1e20,5777,stage,supplier_statement,LEAF Marque,1/24/2023,Producer holds LEAF Marque accreditation for sustainable integrated farming.,,037da257-9d18-5b4c-a7b0-958422a0cf1c,,
e6bc85b3-1bf0-5684-8a31-c252b03d2929,5778,stage,certification_directory,The Vegan Society,6/17/2023,Product is registered with the Vegan Society as suitable for vegan consumption.,,0aa47786-1327-5473-bd97-719d365ca714,,
b6281c5e-229f-5aa3-b4d6-e16a34ba8063,5779,stage,supplier_statement,Carbon Trust,12/23/2023,Product has achieved Carbon Trust carbon neutral certification.,,b2cbe459-aa6a-50d0-abe7-29974e42e058,,
8137888a-df07-5598-b936-4c5a170e6bb0,5780,stage,certification_directory,Rainforest Alliance,3/26/2022,Third-party audit confirms sustainable farming practices at origin.,,8284a8a6-0f30-5d2d-a5a9-7fd9fa3e7b47,,
6e21054f-1c20-5724-be73-7a2cd475a539,5781,stage,batch_record,Rainforest Alliance,10/18/2022,Product carries Rainforest Alliance certification for sustainable farming practices.,,d2727fd5-aec5-5f82-8d27-ce08104da854,,
0a88375d-fa41-5727-a8f3-89f22a299ab4,5782,stage,supplier_statement,NON GMO Project,5/25/2024,Product verified non-GMO by the Non-GMO Project standard.,,60556d84-25c1-53ea-8204-3955914d3413,,
2de1a265-b65b-5052-a7bf-e939e1016314,5783,stage,batch_record,Fairtrade International,11/20/2023,"Product is certified Fairtrade, ensuring fair prices and working conditions for farmers.",,f09f347b-b235-5ae1-818f-10e3f6fac960,,
e34ab9f0-3c54-502c-bcbe-da0c20b9ae58,5784,stage,third_party_audit,The Vegan Society,11/6/2023,Product is registered with the Vegan Society as suitable for vegan consumption.,,d1bdf51e-50e2-5ac3-b726-da12b88f18e0,,
42c99ac6-25e2-5c32-b3a8-575d82b5c9a5,5785,stage,batch_record,NON GMO Project,12/13/2023,Product verified non-GMO by the Non-GMO Project standard.,,d74ed654-5007-5fcf-97c6-b8c76e72f0b6,,
49156427-a97b-581e-bf3b-0ac17dce877a,5786,stage,audit_report,Protected Designation of Origin,3/8/2022,Product holds Protected Designation of Origin status under EU/UK law.,,28775ff8-36bf-57b0-93ea-62eb1c8c1153,,
5db26311-a35e-5702-8fc2-1763fac7094c,5787,stage,supplier_statement,Red Tractor,7/25/2022,Product meets Red Tractor standards for food safety and animal welfare.,,d097e61e-d145-5f55-84e7-87b45f3f96fe,,
20d3b708-40b7-57de-ade1-fb6c7a859251,5788,stage,batch_record,LEAF Marque,1/13/2024,Producer holds LEAF Marque accreditation for sustainable integrated farming.,,00b25929-e69a-54da-813f-6d48c22c17c9,,
c37db927-2696-5ff2-bba9-a05834cf59f7,5789,stage,third_party_audit,UTZ Certified,2/19/2023,Product carries UTZ certification for sustainable commodity sourcing.,,67b4cd57-d6a3-5500-9675-b334edfeb42e,,
f7a45d5a-f611-555f-aaed-544bfd2c0089,5790,stage,certification_directory,The Vegan Society,5/6/2022,Product is registered with the Vegan Society as suitable for vegan consumption.,,c91965d3-ea6d-5e7d-8bc4-2f6c50ae2391,,
72273124-4b51-5855-9cc2-b5d80d9cf450,5791,stage,audit_report,The Vegan Society,10/6/2023,Product is registered with the Vegan Society as suitable for vegan consumption.,,9ed9fcbc-1cc6-50b7-b57e-3e3c0d7ea854,,
cc2b630d-eb05-53af-a5b2-3847a79cd348,5792,stage,certification_directory,Rainforest Alliance,4/30/2024,Third-party audit confirms sustainable farming practices at origin.,,538c6be6-b8b2-55a7-a63d-4bfd690cfd25,,
05a99c17-20e9-5d80-b20e-b68d92630ba4,5793,stage,certification_directory,UTZ Certified,7/3/2022,Product carries UTZ certification for sustainable commodity sourcing.,,8890558f-f64c-532c-a555-a688fc96dd27,,
35ef6771-95b5-54c0-af11-44e9bfec805d,5794,stage,supplier_statement,UTZ Certified,6/6/2022,Product carries UTZ certification for sustainable commodity sourcing.,,0f555410-e5a6-5f4c-9fe1-d8c24e8442b0,,
65a50289-c7a1-566d-87a0-1318743c1735,5795,stage,certification_directory,RSPO,2/18/2024,Palm oil ingredients sourced from RSPO-certified sustainable plantations.,,395cf2f8-e457-5e81-a3a6-c65f8696ae6e,,
bcb14021-ab90-59f3-82c0-c837249f99c5,5796,stage,third_party_audit,Carbon Trust,2/25/2024,Product has achieved Carbon Trust carbon neutral certification.,,58412731-a4cd-5b70-8031-7a856a5629bb,,
4bbddcc5-0654-588d-adea-a7477aaea2ae,5797,stage,batch_record,The Vegan Society,6/1/2023,Product is registered with the Vegan Society as suitable for vegan consumption.,,7fbfacf1-7f97-5409-8d58-35651f0d805c,,
833a861c-344b-552f-9513-55ff59e562df,5798,stage,third_party_audit,Aquaculture Stewardship Council,7/14/2023,"Product is ASC certified, meeting responsible aquaculture standards.",,81693e45-d93b-54f4-99eb-b30a49e13b8e,,
de6ec37c-a78e-5bf1-a82e-13762f484d5c,5799,stage,certification_directory,Carbon Trust,3/17/2023,Product has achieved Carbon Trust carbon neutral certification.,,719c239d-03c0-51eb-9551-cce85e48a4c9,,
f04d3f4e-5b6e-55ae-b480-c8471786b5c1,5800,stage,supplier_statement,The Vegan Society,5/23/2024,Product is registered with the Vegan Society as suitable for vegan consumption.,,62bce8fa-a31c-55af-acb3-1ea82c2ce260,,
d1473c33-7ede-54ad-a27f-4547361f3dfc,5801,stage,certification_directory,The Vegan Society,2/3/2022,Product is registered with the Vegan Society as suitable for vegan consumption.,,323c28a0-834d-5b16-96a8-ce59818e112c,,
23f8a29c-36cb-53df-8fe6-bf1525fc11e4,5802,stage,supplier_statement,UTZ Certified,12/25/2023,Product carries UTZ certification for sustainable commodity sourcing.,,2aa18e98-b02b-5281-98f7-ec6e53c7ab0f,,
a2ae2c1b-43fb-5474-9d2c-01d44c2714ac,5803,stage,audit_report,NON GMO Project,11/16/2022,Product verified non-GMO by the Non-GMO Project standard.,,5d444ebc-05c6-5d11-956b-51b383952c6a,,
914dece4-fc89-5ff1-ab9c-0d3319438838,5804,stage,batch_record,UTZ Certified,11/7/2023,Product carries UTZ certification for sustainable commodity sourcing.,,a76d8d21-fb55-57f7-9dc4-3a5dcf91836e,,
48a71dd8-dd76-53f1-ad76-98a4273d7141,5805,stage,batch_record,Fairtrade International,9/27/2022,"Product is certified Fairtrade, ensuring fair prices and working conditions for farmers.",,81c90b37-3fb6-575b-a82d-c9499f5ae6cd,,
36204af2-16e1-5c98-9f70-f199e7112bbb,5806,stage,supplier_statement,Marine Stewardship Council,3/4/2022,Product is MSC certified as sustainably sourced from well-managed fisheries.,,38884283-b4dc-551a-87b0-29572ebc8c7c,,
e805863f-22e2-5377-aea3-00c39191afc0,5807,stage,audit_report,Fairtrade International,5/7/2024,"Product is certified Fairtrade, ensuring fair prices and working conditions for farmers.",,0e9a2e3d-52db-5095-94b5-89f92025fb0e,,
e5fc5734-884d-5bbf-aa67-71dca4cbe841,5808,stage,third_party_audit,Carbon Trust,1/28/2022,Product has achieved Carbon Trust carbon neutral certification.,,c9311a0f-0570-53d8-93d6-2518f625240e,,
e4552f01-6365-5c94-9ab3-b1fa3f5447eb,5809,stage,supplier_statement,NON GMO Project,1/1/2023,Product verified non-GMO by the Non-GMO Project standard.,,68289d44-0297-5122-ad2a-d7c27d15c489,,
6d2113f9-7153-59b5-bdd0-ab4f3f3c3afa,5810,stage,audit_report,Red Tractor,8/29/2022,Product meets Red Tractor standards for food safety and animal welfare.,,74a83b62-d3fc-5f62-be71-0c8c42c232a2,,
166f07cd-8547-5a5e-a288-c04d74b01ac0,5811,stage,certification_directory,Marine Stewardship Council,12/12/2022,Product is MSC certified as sustainably sourced from well-managed fisheries.,,e8d282ff-521c-5c24-97d3-0f88bc9ad36f,,
64e42514-7941-5838-99e6-01eed14a1e8c,5812,stage,supplier_statement,OU Kosher,2/8/2022,Product is certified kosher by the Orthodox Union.,,f6110c7c-cc53-5502-83cb-532fb6da7d2b,,
78e088a2-3523-507d-9f6a-817aa655340c,5813,stage,batch_record,Rainforest Alliance,8/26/2023,Third-party audit confirms sustainable farming practices at origin.,,6d99d442-c5ae-59fc-b5f5-0107283223f6,,
67102d0a-9463-51eb-9ad1-970348416c7c,5814,stage,batch_record,Aquaculture Stewardship Council,8/8/2023,"Product is ASC certified, meeting responsible aquaculture standards.",,fe7d9ef2-6a47-5fe4-991e-024c1d89e1ca,,
e6f25dfa-1a7f-56e7-852a-84a1a8bddeb4,5815,stage,certification_directory,RSPO,4/7/2024,Palm oil ingredients sourced from RSPO-certified sustainable plantations.,,6010f95e-90bc-59d8-954d-f21416a38873,,
a86ae431-fa52-5d3a-96e3-788339c5f892,5816,stage,third_party_audit,The Vegan Society,4/10/2024,Product is registered with the Vegan Society as suitable for vegan consumption.,,bc84a4a4-14a1-5c4e-b13e-0944c713c04c,,
d4608d67-de93-585d-b890-eafb788f7639,5817,stage,supplier_statement,RSPO,1/8/2023,Palm oil ingredients sourced from RSPO-certified sustainable plantations.,,cb6c30d6-44e5-5c02-8713-88a6ca2cf5fe,,
891f7d34-e61a-5d6e-8807-ebfe1097441a,5818,stage,certification_directory,UTZ Certified,5/10/2024,Product carries UTZ certification for sustainable commodity sourcing.,,e2808b9f-529f-5790-a377-aed00653582c,,
7338c690-bfd6-5d56-8586-aa4441fbdfea,5819,stage,certification_directory,Marine Stewardship Council,11/1/2022,Product is MSC certified as sustainably sourced from well-managed fisheries.,,2d4cb04b-fa34-51b1-a8d8-081e71c679dd,,
8432ed48-0f2e-51f9-8e35-a12a95913be2,5820,stage,certification_directory,Rainforest Alliance,1/5/2024,Third-party audit confirms sustainable farming practices at origin.,,c901ebbc-32a2-5752-a7db-019dd3c7a47c,,
a506e628-bcc7-58b5-962c-aba2509828aa,5821,stage,supplier_statement,Aquaculture Stewardship Council,3/10/2022,"Product is ASC certified, meeting responsible aquaculture standards.",,591ecc5b-8e7a-5d7a-9900-d4434d6c4e8a,,
c6e4bd97-ac21-5e0e-9c40-ed190910476b,5822,stage,supplier_statement,Rainforest Alliance,6/1/2023,Product carries Rainforest Alliance certification for sustainable farming practices.,,a0f9e937-4c9c-5bca-9a61-8b3802a8860a,,
4d5a9bd7-c2db-53b9-9567-3a7d83c99f73,5823,stage,supplier_statement,NON GMO Project,10/2/2023,Product verified non-GMO by the Non-GMO Project standard.,,a563ff4e-a0cf-5e3f-ad39-0006abc6b9ed,,
c2683507-753e-5470-8181-04f3b6891a18,5824,stage,audit_report,The Vegan Society,11/8/2023,Product is registered with the Vegan Society as suitable for vegan consumption.,,41bb5e7f-5ac1-5a5a-bd20-5bd279c6a029,,
0f2c8a28-26d0-596b-b4a7-4b6c752bdb85,5825,stage,audit_report,Soil Association,6/4/2022,Product is certified organic by the Soil Association under EU organic standards.,,5f1ee2ea-b6b1-5b1f-9233-5a59af2bed63,,
c13f7925-b433-5616-9ae3-b1362c59ecff,5826,stage,audit_report,Marine Stewardship Council,9/20/2022,Product is MSC certified as sustainably sourced from well-managed fisheries.,,f96334d4-0d9b-5eb9-a2c5-abd0ed7e1200,,
da6dff39-cd05-5b30-81ad-6e6566d8fd70,5827,stage,certification_directory,Red Tractor,6/3/2022,Product meets Red Tractor standards for food safety and animal welfare.,,2330866d-9562-59f7-ad69-d622140d6261,,
4c842bbc-60e3-58da-8f85-698dd2942aff,5828,stage,supplier_statement,Red Tractor,4/21/2023,Product meets Red Tractor standards for food safety and animal welfare.,,221c2d0a-08a1-5a2a-82a7-d7d057c8d150,,
964382ab-114a-542d-8da0-f2eb7453c5bf,5829,stage,audit_report,Marine Stewardship Council,1/30/2022,Product is MSC certified as sustainably sourced from well-managed fisheries.,,e1f65b9c-946b-5189-be3c-cd8d9b32bedb,,
66331e29-5bc6-5388-889e-bb7e00695486,5830,stage,supplier_statement,Carbon Trust,11/6/2023,Product has achieved Carbon Trust carbon neutral certification.,,eb6e0da3-a270-5a1e-aaf6-3ab7fb0266e7,,
5860bc8c-5074-52c0-9615-01a9f12a8128,5831,stage,batch_record,Rainforest Alliance,3/12/2024,Third-party audit confirms sustainable farming practices at origin.,,59a35b89-42d2-5463-8a22-4c204fae6aad,,
03722a10-1e3e-5f2a-925b-8ba8e51cfe60,5832,stage,certification_directory,LEAF Marque,11/18/2022,Producer holds LEAF Marque accreditation for sustainable integrated farming.,,371d310f-5519-593b-9bc4-0a6256bc2052,,
f2cf8694-bbdd-5e9c-869b-c3d489f13503,5833,stage,certification_directory,UTZ Certified,2/11/2023,Product carries UTZ certification for sustainable commodity sourcing.,,52b0f8b1-a8cc-590f-82db-687e9df69c95,,
ea29d5be-1ebe-5051-bce9-0ce37599c3ab,5834,stage,third_party_audit,Rainforest Alliance,1/23/2024,Product carries Rainforest Alliance certification for sustainable farming practices.,,bbae1503-406e-5e3f-8526-e6c34cac2fa8,,
330037eb-6903-58ea-94f6-464916c18193,5835,stage,third_party_audit,UTZ Certified,3/4/2024,Product carries UTZ certification for sustainable commodity sourcing.,,b361d4cf-6ea0-524e-aa8a-f5eccf96f824,,
5c5adc5b-189a-59f7-bc8c-62c229aaa697,5836,stage,certification_directory,Protected Designation of Origin,9/1/2022,Product holds Protected Designation of Origin status under EU/UK law.,,a1995d1f-17bc-5a73-b2fd-d0c83d89a7b9,,
2a0c6d88-006a-5406-8e02-d9d4f053b2a4,5837,stage,third_party_audit,LEAF Marque,1/25/2024,Producer holds LEAF Marque accreditation for sustainable integrated farming.,,e3d402fa-4633-5e5a-aa3e-813437afee5c,,
ec420e84-0fac-5cfc-9707-9597f727f160,5838,stage,audit_report,Rainforest Alliance,3/10/2023,Third-party audit confirms sustainable farming practices at origin.,,0c03b458-3d69-556d-ab28-65e882a2321a,,
90790c78-73c9-5ec7-a9f8-e72b3da5e569,5839,stage,audit_report,Rainforest Alliance,8/8/2022,Product carries Rainforest Alliance certification for sustainable farming practices.,,c70037fd-09c9-5c9c-b02b-145814bc2b88,,
429d34ee-f26d-5202-8104-fc2d100ab1dc,5840,stage,certification_directory,RSPO,5/18/2023,Palm oil ingredients sourced from RSPO-certified sustainable plantations.,,2ceb2963-ea37-59f3-8705-4521cda74bd7,,
ce9ecd93-2ccb-5b8e-a67e-b19be1d543e8,5841,stage,batch_record,OU Kosher,5/2/2023,Product is certified kosher by the Orthodox Union.,,cf618abb-2cb5-5f52-be81-3b34315666fb,,
2467f6a5-ddde-5d59-a546-e902a8386de0,5842,stage,supplier_statement,Rainforest Alliance,4/21/2024,Third-party audit confirms sustainable farming practices at origin.,,3a8ab913-eed9-5294-8a27-3b08b4df2db0,,
70e573fc-b209-5e9f-a9d2-392db5e76b09,5843,stage,third_party_audit,UTZ Certified,2/5/2022,Product carries UTZ certification for sustainable commodity sourcing.,,49d46465-c329-500d-a45f-4128e5320556,,
3dd6aa3d-f719-58b8-8296-23d10dae64ff,5844,stage,batch_record,OU Kosher,11/13/2022,Product is certified kosher by the Orthodox Union.,,8e03e2b5-d73b-5e76-97b2-a34aaa24a517,,
4ef66577-138a-50b2-a196-7c836b75780c,5845,stage,batch_record,The Vegan Society,1/9/2022,Product is registered with the Vegan Society as suitable for vegan consumption.,,7aaec1ab-9422-53a3-876e-ff379e37b6c9,,
55262fef-23e4-5e8d-ba52-233ab580d235,5846,stage,supplier_statement,Protected Designation of Origin,11/5/2022,Product holds Protected Designation of Origin status under EU/UK law.,,0460f541-8766-5c86-a0ac-554a1d056cab,,
848afc06-e160-596b-b7ba-d322744824a6,5847,stage,audit_report,LEAF Marque,11/1/2022,Producer holds LEAF Marque accreditation for sustainable integrated farming.,,dd2a0885-59ef-578d-99bd-7f9666f91db4,,
bfa246d1-c0ed-52ba-a4e2-19f19cfaa64c,5848,stage,audit_report,Protected Designation of Origin,3/26/2023,Product holds Protected Designation of Origin status under EU/UK law.,,d213d218-c1a0-51fb-9c8b-010021d291c9,,
6530a6ab-9393-55c3-8b4a-4b8dae1684d7,5849,stage,certification_directory,LEAF Marque,4/22/2024,Producer holds LEAF Marque accreditation for sustainable integrated farming.,,21c38b99-edf4-51b4-b5e1-ce5af7463d8d,,
c325725a-0b1f-5fbd-be04-96abd6a20970,5850,stage,certification_directory,NON GMO Project,4/24/2024,Product verified non-GMO by the Non-GMO Project standard.,,0fb90613-949e-5a2b-89fe-83705c61f087,,
23a4d947-25c1-5e30-877c-6227c857d3aa,5851,stage,third_party_audit,Marine Stewardship Council,3/9/2022,Product is MSC certified as sustainably sourced from well-managed fisheries.,,465418c1-8f67-592d-a58f-9b5cd48199ea,,
fdd34780-3908-5cbc-bce2-8961ad66cf15,5852,stage,third_party_audit,RSPO,1/26/2024,Palm oil ingredients sourced from RSPO-certified sustainable plantations.,,a7fde36d-3912-5c76-924e-f4c896d434b2,,
dfc53d24-ab9e-5cfd-867d-f05a70cf7105,5853,stage,certification_directory,Rainforest Alliance,2/20/2024,Third-party audit confirms sustainable farming practices at origin.,,2829f40c-41f2-5b04-8f13-f326a94203fc,,
ae469623-4cb4-5849-911b-be222f662cdf,5854,stage,audit_report,UTZ Certified,10/8/2023,Product carries UTZ certification for sustainable commodity sourcing.,,43d47bdd-0a77-5c0e-ac97-8db3572f42d7,,
274a37ed-c616-5481-848e-a3149c0dca08,5855,stage,supplier_statement,Red Tractor,11/18/2022,Product meets Red Tractor standards for food safety and animal welfare.,,34dd5520-0b77-57a1-8964-b6c366e44009,,
c7671b6b-bd03-5fa5-9938-f69d48b5b004,5856,stage,third_party_audit,Red Tractor,1/1/2024,Product meets Red Tractor standards for food safety and animal welfare.,,794db05d-8804-5a58-b022-029def18997e,,
682752aa-39af-5f26-a6c3-dd6d067112af,5857,stage,audit_report,The Vegan Society,9/24/2022,Product is registered with the Vegan Society as suitable for vegan consumption.,,9675e393-d07e-5ae0-8af7-9d0ba9e5e8c7,,
95e54fb1-243e-5d01-91f2-8a9872e39ad7,5858,stage,supplier_statement,RSPO,3/29/2024,Palm oil ingredients sourced from RSPO-certified sustainable plantations.,,153be0d0-ac18-5d8e-9cdb-d3328a9b5487,,
080a0860-4645-5adf-b51f-e4eacac57a8c,5859,stage,batch_record,Rainforest Alliance,1/12/2023,Product carries Rainforest Alliance certification for sustainable farming practices.,,fd1e6679-a00f-5a86-b1f2-c0b321756d14,,
b4d04dad-04c6-5d64-8879-c4e58b25cea4,5860,stage,batch_record,Protected Designation of Origin,5/4/2024,Product holds Protected Designation of Origin status under EU/UK law.,,30000fb9-2d98-5050-b2dd-a28a82e8c4ad,,
452bac68-782d-552e-ac74-45f320c974b8,5861,stage,third_party_audit,Fairtrade International,10/25/2023,"Product is certified Fairtrade, ensuring fair prices and working conditions for farmers.",,41053539-35a4-5b95-a461-a61adfb92d04,,
1591128c-6c74-5148-ab4a-817929cdd94c,5862,stage,batch_record,Rainforest Alliance,7/23/2022,Product carries Rainforest Alliance certification for sustainable farming practices.,,f916b97c-51a2-5436-ae08-6fa213220527,,
b7ecf5b5-e941-5b70-a55b-c49ccf1cce7d,5863,stage,audit_report,LEAF Marque,2/20/2022,Producer holds LEAF Marque accreditation for sustainable integrated farming.,,85ca2cae-4b09-5e57-b4ff-d500bd17a92d,,
e1c4e659-5298-5725-b2a4-ae8d749dc188,5864,stage,supplier_statement,Rainforest Alliance,6/24/2022,Product carries Rainforest Alliance certification for sustainable farming practices.,,a06c77fc-eba8-5a1b-97e0-221ef5a98168,,
c40a64f6-aa70-556f-8e8e-e4e0becbd714,5865,stage,third_party_audit,Rainforest Alliance,3/22/2023,Third-party audit confirms sustainable farming practices at origin.,,843ec406-aa29-5ace-b487-812a67c8e2ec,,
2ba3b1e3-4dd4-52f2-89be-5351bc45662f,5866,stage,audit_report,Red Tractor,6/1/2024,Product meets Red Tractor standards for food safety and animal welfare.,,46a7913a-b2f0-519f-ad79-66dbbc9449af,,
